JOBMAP_LINK_CD	JOB_DIC_VFCL_CD	JOB_DIC_VFCL_SEQNO	VFCL_JOB_NM	IND_CLCD	IND_CD_KOR_NM	GED	SVP	FD	FP	FT	STR	D1	CB	D2	CK	D3	RH	D4	TA	D5	HE	D6	VP	Factor1	Factor2	Factor3	IND1	OCC1
1412	2312	6	수리시험연구원	M701	자연과학 및 공학 연구개발업	18	15	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	2.1416478434	0.1736488739	-0.25816353	70	231
0442	2122	9	미래학자	M702	인문 및 사회과학 연구개발업	18	15	8	8	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2.0401238726	-1.09176733	0.0318172097	70	212
0432	2111	14	미생물의약연구원	C211	기초 의약물질 및 생물학적 제제 제조업	18	15	8	8	7	3	0	0	0	0	0	0	0	0	0	0	1	1	2.0008023897	0.6929887247	1.5329469133	21	211
0431	2112	16	수학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.9969514113	-0.54268217	-0.150892001	70	211
0431	2112	24	통계학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.9969514113	-0.54268217	-0.150892001	70	211
0432	2111	66	토양관리연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.9906162485	1.2162061262	-0.304701237	70	211
0432	2111	21	산림환경연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.9593145337	-0.011009393	-0.211807848	70	211
0432	2111	60	초지사료연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	4	0	0	1	1	0	0	0	0	0	0	0	0	1.952979371	1.7478789036	-0.365617084	70	211
0431	2112	8	노심계통해석연구원	D351	전기업	18	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.93358024	-0.534885136	-0.149385847	35	211
0432	2111	83	생명정보연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.93358024	-0.534885136	-0.149385847	70	211
2221	2393	9	원자로공학연구원	D351	전기업	18	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.93358024	-0.534885136	-0.149385847	35	239
1911	2351	18	송변전기술연구원	D351	전기업	18	10	8	7	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.9272450773	1.2240031607	-0.303195083	35	235
0432	2111	20	산림자원연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.9216776561	0.5206633849	-0.272723695	70	211
0432	2111	51	임목육종연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.9216776561	0.5206633849	-0.272723695	70	211
0432	2111	52	임산공학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.9216776561	0.5206633849	-0.272723695	70	211
0432	2111	54	임업시험연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.9216776561	0.5206633849	-0.272723695	70	211
1412	2312	10	전력구조평가원	F412	토목 건설업	18	4	8	7	7	2	1	1	4	1	0	0	0	0	0	0	0	0	1.9198609053	1.2690596962	-0.302150181	41	231
2211	2341	3	발전환경연구원	D351	전기업	18	4	8	7	7	2	1	1	4	1	0	0	0	0	0	0	0	0	1.9198609053	1.2690596962	-0.302150181	35	234
0441	2121	6	역사학연구원	M702	인문 및 사회과학 연구개발업	18	10	8	8	7	1	0	0	0	0	0	0	1	1	4	1	0	0	1.9104261961	-0.865934572	1.2092554125	70	212
2012	2212	13	방송기술연구원	J601/J602		16	15	8	7	8	2	0	0	0	0	0	0	0	0	0	0	0	0	1.9077162704	0.3636275019	-0.297691336	60	221
0431	2112	1	고분자재료연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	2	고분자화학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	3	고체화학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	10	단백질화학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	11	무기화학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	14	방사선연구원	D351/M701		18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	35	211
0431	2112	18	유기분석연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	19	유기화학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0431	2112	21	전자계산이론연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
0432	2111	40	어류생태연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8959433624	-0.003212358	-0.210301694	70	211
1911	2351	4	건축전기설비기술자	F423/M721		16	15	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.8904327818	0.2936911289	-0.322858511	42	235
0432	2111	1	곤충연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	1	1	0	0	0	0	0	0	4	1	1.8874076724	1.2038731995	1.5473250528	70	211
0432	2111	57	채소연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	3	0	0	1	1	0	0	0	0	0	0	4	1	1.8874076724	1.2038731995	1.5473250528	70	211
1415	2315	6	지리정보시스템연구원	M729	기타 과학기술 서비스업	18	10	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.8759669906	-1.032236781	-0.327062223	72	231
0112	1120	2	영리단체총괄경영자	M715	회사본부, 지주회사 및 경영컨설팅 서비스업	16	15	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.87045641	-0.735333294	-0.43961904	71	112
0124	1320	8	신용평가관리자	N759	기타 사업지원 서비스업	16	15	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.87045641	-0.735333294	-0.43961904	75	132
0232	2731	10	위성방송상품개발원	J612	전기통신업	16	15	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.87045641	-0.735333294	-0.43961904	61	273
0830	2814	1	신문주필	J581	서적, 잡지 및 기타 인쇄물 출판업	16	15	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.87045641	-0.735333294	-0.43961904	58	281
1511	2353	71	항공기운용기술자	H511/H512		16	15	8	7	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.8527959042	0.8253639064	-0.383774357	51	235
0432	2111	2	과수연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	4	0	0	1	1	0	0	0	0	0	0	4	1	1.8497707948	1.735545977	1.4864092061	70	211
0432	2111	75	해부학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	8	7	1	0	0	0	0	1	1	0	0	0	0	4	1	1.8330999683	-0.274974066	2.3984460825	70	211
0134	1331	3	보건소장	Q863	공중 보건 의료업	18	15	8	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.830549909	-0.292514633	-0.429815289	86	133
0432	2111	82	미생물학연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	1	1	1.8303716639	-0.547218062	1.7026404426	70	211
0432	2111	24	생물분자유전연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	3	0	0	1	1	0	0	0	0	0	0	4	1	1.8240365011	1.211670234	1.5488312069	70	211
0412	2512	1	대학강사	P853	고등 교육기관	18	10	8	6	7	2	0	0	0	0	0	0	1	1	0	0	0	0	1.8143957634	-0.239604139	0.1964395751	85	251
1911	2351	40	전기이용기술연구원	D351	전기업	18	10	8	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.8125958194	-1.024439746	-0.325556069	35	235
1711	2321	47	화학공정기술자	C201/C202		16	10	8	8	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.8091075209	-0.430436949	-0.217093136	20	232
2211	2341	11	지하수관리기술자	M721	건축기술, 엔지니어링 및 관련기술 서비스업	18	10	8	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.8006932355	0.0311087742	-0.448893917	72	234
0151	1411	5	광업종합관리자	B051/B061/B062		16	15	8	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7951826548	0.3280122613	-0.561450733	05	141
2012	2212	14	방송대외협력기술자	J601/J602		16	15	8	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7951826548	0.3280122613	-0.561450733	60	221
0441	2121	1	교육학연구원	M702	인문 및 사회과학 연구개발업	18	10	8	7	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1.7944193916	-1.268628562	0.0796790457	70	212
0432	2111	56	진단의약개발연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	1	1	1.7927347863	-0.015545285	1.6417245959	70	211
0432	2111	58	천연물의약연구원	M701	자연과학 및 공학 연구개발업	18	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	1	1	1.7927347863	-0.015545285	1.6417245959	70	211
0441	2121	4	심리학연구원	M702	인문 및 사회과학 연구개발업	18	10	8	8	0	1	0	0	0	0	0	0	1	1	4	1	0	0	1.7894417755	-1.355489182	1.0330851905	70	212
0441	2121	5	언어학연구원	M702	인문 및 사회과학 연구개발업	18	10	8	8	0	1	0	0	0	0	0	0	1	1	4	1	0	0	1.7894417755	-1.355489182	1.0330851905	70	212
0861	2831	6	만화영화연출가	J591	영화, 비디오물, 방송프로그램 제작 및 배급업	16	15	8	7	7	2	0	0	0	0	0	0	0	0	0	0	1	1	1.7872242056	0.2813582023	1.5291677792	59	283
1911	2351	23	수력발전연구원	D351	전기업	18	10	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7749589418	-0.492766969	-0.386471916	35	235
0483	2543	10	전동차승무지도원	H492	육상 여객 운송업	16	15	8	6	5	2	0	0	0	0	0	0	1	1	0	0	0	0	1.7743182054	-0.082573398	0.0335484092	49	254
0432	2111	7	농업생화학연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.7718162769	0.9946162064	-0.249074419	70	211
0432	2111	61	축산물이용연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.7718162769	0.9946162064	-0.249074419	70	211
0442	2122	8	농촌생활연구원	M702	인문 및 사회과학 연구개발업	18	4	8	8	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.7718162769	0.9946162064	-0.249074419	70	212
0442	2122	28	농업경영연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.7718162769	0.9946162064	-0.249074419	70	212
1412	2312	13	철도설계기술자	M721	건축기술, 엔지니어링 및 관련기술 서비스업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	72	231
1414	2314	11	도시계획설계기술자	M721	건축기술, 엔지니어링 및 관련기술 서비스업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	72	231
1511	2353	13	기계공학기술자(일반)	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	235
1611	2331	3	금속공학기술자(일반)	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	233
1611	2331	18	유리화학연구원	C231/M701		16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	23	233
1711	2321	5	고분자공정연구원	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	232
1711	2321	32	정유공정개발연구원	C192	석유 정제품 제조업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	19	232
1711	2321	37	폭발응용연구원	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	232
1711	2321	42	화공기술자	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	232
1912	2352	32	전자기술자	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	235
2012	2212	35	통신기술표준화연구원	J612	전기통신업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	61	221
2224	2361	6	방사선기술자	M701	자연과학 및 공학 연구개발업	16	10	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7714706433	0.101235828	-0.278008983	70	236
0912	2372	1	도선사	H529	기타 운송관련 서비스업	16	15	7	5	6	2	1	1	4	1	0	0	0	0	0	0	0	0	1.770120652	1.6559078892	-0.471798871	52	237
0111	1110	10	국무총리	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	11	군수	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	12	대법원장	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	13	대통령	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	14	도지사	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	15	시장	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	16	장관	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0111	1110	17	차관	O841	입법 및 일반 정부 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	111
0133	1313	1	검찰총장	O844	사법 및 공공질서 행정	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	84	131
0140	1340	3	도서관관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	90	134
0140	1340	7	박물관관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	90	134
0140	1340	9	수족관관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	90	134
0140	1340	10	식물원관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	90	134
0153	1412	3	발전운영계획관리자	D351	전기업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	35	141
0153	1412	4	배전운영계획관리자	D351	전기업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	35	141
1411	2311	4	건설코디네이터	M721	건축기술, 엔지니어링 및 관련기술 서비스업	16	15	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7694483611	-0.195863482	-0.499028733	72	231
1511	2353	49	자동차기술자(일반)	C301	자동차용 엔진 및 자동차 제조업	18	10	8	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7692010199	0.0123817108	-0.207289386	30	235
0847	2847	3	안무가	R901	창작 및 예술관련 서비스업	16	10	8	6	0	2	1	1	4	1	0	0	0	0	0	0	0	0	1.7664613947	1.1211372604	-0.598642202	90	284
0152	1413	9	석유정제업관리자	C192	석유 정제품 제조업	16	15	8	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7636904392	0.3092851979	-0.319846202	19	141
1511	2353	32	선박설계관리자	C311	선박 및 보트 건조업	16	15	8	5	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7636904392	0.3092851979	-0.319846202	31	235
1911	2351	19	송전기술연구원	D351	전기업	18	4	8	7	7	2	0	0	1	1	0	0	0	0	0	0	0	0	1.7460819832	0.4707404634	-0.186652418	35	235
2021	2221	5	정보시스템감리사	J582/J620		16	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.7457363496	-0.422639915	-0.215586982	58	222
2022	2225	3	네트워크엔지니어	J582/J620/J631		16	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.7457363496	-0.422639915	-0.215586982	58	222
2031	2222	2	시스템소프트웨어엔지니어	J582	소프트웨어 개발 및 공급업	16	10	8	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	1.7457363496	-0.422639915	-0.215586982	58	222
0431	2112	27	해양연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	70	211
0431	2112	29	핵연료연구원	C201	기초화학물질 제조업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	20	211
0432	2111	39	양식기술개발원	A032	양식어업 및 어업관련 서비스업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	03	211
1412	2312	5	상하수도연구원	D360	수도사업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	36	231
1412	2312	7	수문공학연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	70	231
1412	2312	11	지반구조연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	70	231
1611	2331	32	환경소재연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	70	233
1711	2321	28	유기합성의약연구원	C211	기초 의약물질 및 생물학적 제제 제조업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	21	232
2032	2223	11	수자원시스템연구원	D360	수도사업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	36	222
2211	2341	7	수자원환경연구원	D360	수도사업	18	4	8	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.740514562	-0.232599312	-0.15618103	36	234
0432	2111	25	생물화학공정연구원	E390/M701		18	10	7	8	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7403107206	-0.088312302	-0.191118037	39	211
0830	2814	4	해설위원	J601/J602		18	15	7	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7382884385	-0.385411612	-0.412137786	60	281
0248	3114	6	농업용수관리기획원	A014	작물재배 및 축산 관련 서비스업	18	10	8	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7373220642	0.0389058087	-0.447387762	01	311
0432	2111	33	시설재배연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	4	0	0	1	1	0	0	0	0	0	0	0	0	1.7341793993	1.5262889839	-0.309990265	70	211
0432	2111	62	축산시설환경연구원	M701	자연과학 및 공학 연구개발업	18	4	8	8	7	4	0	0	1	1	0	0	0	0	0	0	0	0	1.7341793993	1.5262889839	-0.309990265	70	211
1412	2312	1	건설재료연구원	M721	건축기술, 엔지니어링 및 관련기술 서비스업	16	10	8	8	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7338337657	0.6329086055	-0.338924829	72	231
0841	2841	3	서예가	R901	창작 및 예술관련 서비스업	16	15	8	6	7	2	0	0	1	1	4	1	0	0	0	0	7	1	1.73214876	1.2647390086	2.1960081849	90	284
0431	2112	5	기상연구원	M701/O841		18	10	8	7	7	2	0	0	0	0	1	1	0	0	0	0	4	1	1.7320919195	0.2644957457	2.33903639	70	211
0140	1340	4	동물원관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7318114836	0.3358092957	-0.559944579	90	134
0140	1340	6	미술관관리자	R902	도서관, 사적지 및 유사 여가관련 서비스업	16	15	8	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7318114836	0.3358092957	-0.559944579	90	134
0140	1340	12	연극제작자	R901	창작 및 예술관련 서비스업	16	15	8	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.7318114836	0.3358092957	-0.559944579	90	134
1511	2353	4	건축기계설비기술자	F422/M721		16	10	8	7	8	2	0	0	0	0	0	0	0	0	0	0	0	0	1.7253829607	0.1789692354	-0.251335654	42	235
0411	2511	2	공학교수	P853	고등 교육기관	18	10	7	8	7	2	0	0	0	0	0	0	1	1	0	0	0	0	1.7221342928	-0.332501118	0.2141170782	85	251
0411	2511	5	사회과학교수	P853	고등 교육기관	18	10	7	8	7	2	0	0	0	0	0	0	1	1	0	0	0	0	1.7221342928	-0.332501118	0.2141170782	85	251
0411	2511	15	자연과학교수	P853	고등 교육기관	18	10	7	8	7	2	0	0	0	0	0	0	1	1	0	0	0	0	1.7221342928	-0.332501118	0.2141170782	85	251
0731	2481	2	승려	S949	기타 협회 및 단체	16	10	8	8	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1.7194248151	0.3072239587	-0.486156747	94	248
0821	2821	2	문화재분석원	R902	도서관, 사적지 및 유사 여가관련 서비스업	18	10	8	7	6	2	0	0	0	0	1	1	0	0	0	0	4	1	1.7148084309	0.1945593728	2.3138692154	90	282
0432	2111	9	농업환경생태연구원	M701	자연과학 및 공학 연구개발업	18	4	8	7	7	3	0	0	1	1	0	0	0	0	0	0	0	0	1.7084451056	1.0024132409	-0.247568265	70	211
1511	2353	8	공정장비설계기술자	C292	특수 목적용 기계 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	29	235
1511	2353	56	자동화설비연구원	C272	측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	27	235
1611	2331	12	무기소재연구원	M701	자연과학 및 공학 연구개발업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	70	233
1611	2331	13	무기재료피복연구원	M701	자연과학 및 공학 연구개발업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	70	233
1611	2331	26	주화표면처리연구원	C331	귀금속 및 장신용품 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	33	233
1661	8414	65	제강설비기술자	C241	1차 철강 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	24	841
1711	2321	27	유기재료피복연구원	M701	자연과학 및 공학 연구개발업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	70	232
1711	2321	45	화장품기술자	C204	기타 화학제품 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	20	232
1711	2321	49	화학독성연구원	M701	자연과학 및 공학 연구개발업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	70	232
1711	2321	50	화학분석연구원	M701	자연과학 및 공학 연구개발업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	70	232
1912	2352	6	광반도체연구원	C261	반도체 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	10	반도체공정기술연구원	C261	반도체 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	11	반도체소자연구원	C261	반도체 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	12	반도체제조기술자	C261	반도체 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	21	영상기기연구원	C265	영상 및 음향기기 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	22	영상시스템연구원	C265	영상 및 음향기기 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	23	영상신호처리기술연구원	C265	영상 및 음향기기 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	25	음원반도체연구원	C262	전자부품 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	27	음향신호처리기술연구원	C265	영상 및 음향기기 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
1912	2352	29	인쇄회로기판연구원	C262	전자부품 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	235
2012	2212	2	광통신연구원	C264	통신 및 방송 장비 제조업	16	10	8	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1.708099472	0.1090328625	-0.276502829	26	221
